or,opt_time,pes_time,opt_minutes,pes_minutes,neighborhood,title,rent,bedrooms,pid,date,link,sqft,sourcepage,longitude,latitude,rent_sqft,region,index
37.918225+-122.553388,2068.0,3819.0,34.46666666666667,63.65,mill valley,Spanish Style Villa - Walk to Downtown - FOUNDATION,12e3,5.0,4520688782.0,2014-06-20,http://sfbay.craigslist.org/nby/apa/4520688782.html,2900.0,http://sfbay.craigslist.org/apa/index300.html,-122.55338799999998,37.918225,4.137931034482759,sfbay,1921
37.769179+-122.445922,1061.0,2348.0,17.683333333333334,39.13333333333333,haight ashbury,"Light Filled Updated 3bd, 2ba full Unit",7500.0,3.0,4561024272.0,2014-07-09,http://sfbay.craigslist.org/sfc/apa/4561024272.html,NA,http://sfbay.craigslist.org/apa/index1300.html,-122.445922,37.769179,NA,sfbay,1107
37.811157+-122.246847,1577.0,3413.0,26.283333333333335,56.88333333333333,oakland lake merritt / grand,SHOWING TONIGHT: Grand Lake Remodel,2176.0,1.0,4494155042.0,2014-05-29,http://sfbay.craigslist.org/eby/apa/4494155042.html,600.0,http://sfbay.craigslist.org/apa/index2700.html,-122.246847,37.811157,3.6266666666666665,sfbay,1109
37.332426+-122.038,3365.0,4905.0,56.083333333333336,81.75,cupertino,"Resort pool, tennis, volleyball, fitness center in park-like setting",1914.0,NA,4535176210.0,2014-06-23,http://sfbay.craigslist.org/sby/apa/4535176210.html,511.0,http://sfbay.craigslist.org/apa/index1900.html,-122.038,37.332426,3.7455968688845402,sfbay,1110
37.532086+-122.286827,2294.0,3630.0,38.233333333333334,60.5,san mateo,"Fireplace, Ceiling Fan, Balcony / Patio",1896.0,1.0,4481096674.0,2014-05-21,http://sfbay.craigslist.org/pen/apa/4481096674.html,524.0,http://sfbay.craigslist.org/apa/index3300.html,-122.286827,37.532086,3.618320610687023,sfbay,1111
37.532086+-122.286827,2294.0,3630.0,38.233333333333334,60.5,san mateo,A mile from the Cal Train station at the Hillsdale Shopping Center,2662.0,2.0,4515446593.0,2014-06-11,http://sfbay.craigslist.org/pen/apa/4515446593.html,1e3,http://sfbay.craigslist.org/apa/index2600.html,-122.286827,37.532086,2.662,sfbay,1810
37.56101+-122.004257,3027.0,5039.0,50.45,83.98333333333333,fremont / union city / newark,💥 UPGRADED 1BED/1BATH CONDO BY BART & SHOPPING,1550.0,1.0,4552098523.0,2014-07-03,http://sfbay.craigslist.org/eby/apa/4552098523.html,610.0,http://sfbay.craigslist.org/apa/index400.html,-122.004257,37.56101,2.540983606557377,sfbay,1112
37.744964+-122.474754,1561.0,3238.0,26.016666666666666,53.96666666666667,sunset / parkside,Remodeled top Unit for Rent,3100.0,2.0,4464723747.0,2014-05-22,http://sfbay.craigslist.org/sfc/apa/4464723747.html,NA,http://sfbay.craigslist.org/apa/index700.html,-122.474754,37.744964,NA,sfbay,1113
37.3886+-122.0177,3261.0,5051.0,54.35,84.18333333333334,sunnyvale,"AMAZING TOWNHOME! Open space, 2car garage, 24hr fitness",3335.0,1.0,4561276930.0,2014-07-09,http://sfbay.craigslist.org/sby/apa/4561276930.html,778.0,http://sfbay.craigslist.org/apa/index600.html,-122.0177,37.3886,4.286632390745501,sfbay,1114
37.3886+-122.0177,3261.0,5051.0,54.35,84.18333333333334,sunnyvale,Best of the Bay! Beautiful Green Park across the Street!,2398.0,1.0,4481319838.0,2014-05-21,http://sfbay.craigslist.org/sby/apa/4481319838.html,710.0,http://sfbay.craigslist.org/apa/index2900.html,-122.0177,37.3886,3.3774647887323943,sfbay,1845
37.54895+-122.28605,2076.0,3391.0,34.6,56.516666666666666,san mateo,"Must See 1X1, Washer And Dryer, On Site Management",2345.0,1.0,4562992227.0,2014-07-10,http://sfbay.craigslist.org/pen/apa/4562992227.html,700.0,http://sfbay.craigslist.org/apa/index700.html,-122.28605,37.54895,3.35,sfbay,1115
37.54895+-122.28605,2076.0,3391.0,34.6,56.516666666666666,san mateo,"Must See 1X1, Washer And Dryer, On Site Management",2275.0,1.0,4528472084.0,2014-06-19,http://sfbay.craigslist.org/pen/apa/4528472084.html,NA,http://sfbay.craigslist.org/apa/index2500.html,-122.28605,37.54895,NA,sfbay,1888
37.3483+-121.9844,3662.0,5451.0,61.03333333333333,90.85,santa clara,Beautifully Landscaped Park-like Atmosphere Surround This Two Bedroom,1950.0,2.0,4468775141.0,2014-05-13,http://sfbay.craigslist.org/sby/apa/4468775141.html,845.0,http://sfbay.craigslist.org/apa/index1200.html,-121.9844,37.3483,2.3076923076923075,sfbay,1116
37.3483+-121.9844,3662.0,5451.0,61.03333333333333,90.85,santa clara,Reduced deposit and waived app fees! Look and lease today!,2519.0,2.0,4554066963.0,2014-07-05,http://sfbay.craigslist.org/sby/apa/4554066963.html,900.0,http://sfbay.craigslist.org/apa/index1600.html,-121.9844,37.3483,2.798888888888889,sfbay,1217
37.3483+-121.9844,3662.0,5451.0,61.03333333333333,90.85,santa clara,Luxury living without the large cost,2454.0,2.0,4473697728.0,2014-05-16,http://sfbay.craigslist.org/sby/apa/4473697728.html,900.0,http://sfbay.craigslist.org/apa/index1600.html,-121.9844,37.3483,2.7266666666666666,sfbay,1508
37.3483+-121.9844,3662.0,5451.0,61.03333333333333,90.85,santa clara,Fall In Love With This Beauty & Enjoy Life♥♥♥,2549.0,2.0,4545274928.0,2014-06-29,http://sfbay.craigslist.org/sby/apa/4545274928.html,900.0,http://sfbay.craigslist.org/apa/index700.html,-121.9844,37.3483,2.832222222222222,sfbay,1682
37.3483+-121.9844,3662.0,5451.0,61.03333333333333,90.85,santa clara,2nd Floor East Facing Balcony over looking the Playground,2485.0,2.0,4531989018.0,2014-06-21,http://sfbay.craigslist.org/sby/apa/4531989018.html,870.0,http://sfbay.craigslist.org/apa/index1400.html,-121.9844,37.3483,2.8563218390804597,sfbay,1790
37.232515+-121.980622,3909.0,5622.0,65.15,93.7,los gatos,Los Gatos Cottage (Downtown),2099.0,1.0,4531451511.0,2014-06-21,http://sfbay.craigslist.org/sby/apa/4531451511.html,NA,http://sfbay.craigslist.org/apa/index2500.html,-121.980622,37.232515,NA,sfbay,1117
37.7166+-121.9226,2948.0,5398.0,49.13333333333333,89.96666666666667,dublin / pleasanton / livermore,Stylish Resort Style living in Dublin available for Lease!,2757.0,2.0,4525103883.0,2014-06-27,http://sfbay.craigslist.org/eby/apa/4525103883.html,1298.0,http://sfbay.craigslist.org/apa/index1300.html,-121.9226,37.7166,2.1240369799691834,sfbay,1118
37.7166+-121.9226,2948.0,5398.0,49.13333333333333,89.96666666666667,dublin / pleasanton / livermore,Open Floor Plan With Extra Storage,2595.0,2.0,4486253581.0,2014-05-24,http://sfbay.craigslist.org/eby/apa/4486253581.html,1007.0,http://sfbay.craigslist.org/apa/index1700.html,-121.9226,37.7166,2.576961271102284,sfbay,1306
37.7166+-121.9226,2948.0,5398.0,49.13333333333333,89.96666666666667,dublin / pleasanton / livermore,The Best Rates are Found here at Connolly Station =D,2173.0,1.0,4567262470.0,2014-07-13,http://sfbay.craigslist.org/eby/apa/4567262470.html,786.0,http://sfbay.craigslist.org/apa/index1000.html,-121.9226,37.7166,2.7646310432569976,sfbay,1654
37.396907+-122.101303,3145.0,5120.0,52.416666666666664,85.33333333333333,mountain view,Birch Creek is Now Pre-Leasing!!,NA,NA,4470643498.0,2014-05-14,http://sfbay.craigslist.org/pen/apa/4470643498.html,NA,http://sfbay.craigslist.org/apa/index700.html,-122.101303,37.396907,NA,sfbay,1119
37.396907+-122.101303,3145.0,5120.0,52.416666666666664,85.33333333333333,mountain view,Appliance Upgrade/Hardwood Laminate Floors/Private Balcony!,2387.0,1.0,4547995182.0,2014-07-01,http://sfbay.craigslist.org/pen/apa/4547995182.html,800.0,http://sfbay.craigslist.org/apa/index2700.html,-122.101303,37.396907,2.98375,sfbay,1121
37.396907+-122.101303,3145.0,5120.0,52.416666666666664,85.33333333333333,mountain view,Look and lease- you will be amazed!,2436.0,1.0,4501124352.0,2014-06-02,http://sfbay.craigslist.org/pen/apa/4501124352.html,800.0,http://sfbay.craigslist.org/apa/index1100.html,-122.101303,37.396907,3.045,sfbay,1748
37.220084+-121.982328,4073.0,6343.0,67.88333333333334,105.71666666666667,los gatos,"The best of both worlds! Beautiful apartment, steps from downtown.",2950.0,2.0,4525100997.0,2014-06-25,http://sfbay.craigslist.org/sby/apa/4525100997.html,1100.0,http://sfbay.craigslist.org/apa/index2200.html,-121.982328,37.220084,2.6818181818181817,sfbay,1120
37.920414+-122.036308,2673.0,5128.0,44.55,85.46666666666667,walnut creek,Move to Park Lake and Experience Our Great Customer Service,2860.0,2.0,4475528632.0,2014-05-17,http://sfbay.craigslist.org/eby/apa/4475528632.html,1006.0,http://sfbay.craigslist.org/apa/index400.html,-122.036308,37.920414,2.8429423459244534,sfbay,1122
37.920414+-122.036308,2673.0,5128.0,44.55,85.46666666666667,walnut creek,Impress your guests with your spectacular new home at Park Lake!,2710.0,2.0,4566232874.0,2014-07-12,http://sfbay.craigslist.org/eby/apa/4566232874.html,1045.0,http://sfbay.craigslist.org/apa/index400.html,-122.036308,37.920414,2.5933014354066986,sfbay,1200
38.022808+-122.535946,2257.0,4033.0,37.61666666666667,67.21666666666667,san rafael,Tour today to start Living the good life!,2104.0,1.0,4548848292.0,2014-07-01,http://sfbay.craigslist.org/nby/apa/4548848292.html,650.0,http://sfbay.craigslist.org/apa/index600.html,-122.535946,38.02280800000001,3.236923076923077,sfbay,1123
37.314642+-122.00607,3553.0,5237.0,59.21666666666667,87.28333333333333,cupertino,Brand New Luxury Single Family House is Available NOW!!!,6500.0,4.0,4472659127.0,2014-05-19,http://sfbay.craigslist.org/sby/apa/4472659127.html,3500.0,http://sfbay.craigslist.org/apa/index3900.html,-122.00607,37.314642,1.8571428571428572,sfbay,1124
37.338722+-121.996994,3439.0,5045.0,57.31666666666667,84.08333333333333,sunnyvale,Be At The Center Of It All In This Wonderful Two Bedroom Apt Home,2399.0,2.0,4514321683.0,2014-06-10,http://sfbay.craigslist.org/sby/apa/4514321683.html,950.0,http://sfbay.craigslist.org/apa/index800.html,-121.996994,37.338722,2.5252631578947367,sfbay,1125
37.261843+-121.826963,4457.0,6318.0,74.28333333333333,105.3,san jose south,STUDIO APARTMENT:  $1595 One person/AVAILABLE NOW! MUST SEE PHOTOS!,1595.0,NA,4495637446.0,2014-05-30,http://sfbay.craigslist.org/sby/apa/4495637446.html,NA,http://sfbay.craigslist.org/apa/index3400.html,-121.826963,37.261843,NA,sfbay,1126
37.80718+-122.408772,667.0,1473.0,11.116666666666667,24.55,north beach / telegraph hill,"Today Only, Closets galore, new apt and courtyard, street parking only",3020.0,1.0,4462180622.0,2014-05-21,http://sfbay.craigslist.org/sfc/apa/4462180622.html,740.0,http://sfbay.craigslist.org/apa/index1000.html,-122.408772,37.80718,4.081081081081081,sfbay,1127
37.266183+-121.867561,4381.0,6654.0,73.01666666666667,110.9,Blossom Valley,Upstairs 4-Plex End Unit Available Now!,1695.0,2.0,4542366595.0,2014-06-27,http://sfbay.craigslist.org/sby/apa/4542366595.html,975.0,http://sfbay.craigslist.org/apa/index1200.html,-121.867561,37.26618300000001,1.7384615384615385,sfbay,1128
38.10182+-122.565291,2496.0,4392.0,41.6,73.2,novato,Stunning One Bedroom in the Heart of Historic Downtown!,2365.0,1.0,4542341982.0,2014-06-27,http://sfbay.craigslist.org/nby/apa/4542341982.html,815.0,http://sfbay.craigslist.org/apa/index1000.html,-122.565291,38.10182,2.901840490797546,sfbay,1129
38.10182+-122.565291,2496.0,4392.0,41.6,73.2,novato,Stunning One Bedroom with Spacious Patio!,2390.0,1.0,4543890009.0,2014-06-28,http://sfbay.craigslist.org/nby/apa/4543890009.html,815.0,http://sfbay.craigslist.org/apa/index900.html,-122.565291,38.10182,2.932515337423313,sfbay,1483
38.10182+-122.565291,2496.0,4392.0,41.6,73.2,novato,Beautiful 2Bedroom 3Bath + Den Townhome! Don't Miss Out!,3517.0,2.0,4491424514.0,2014-05-27,http://sfbay.craigslist.org/nby/apa/4491424514.html,1586.0,http://sfbay.craigslist.org/apa/index700.html,-122.565291,38.10182,2.217528373266078,sfbay,1591
37.462139+-122.224733,2548.0,4190.0,42.46666666666667,69.83333333333333,redwood city,Remodeled 2 Bedroom-OPEN HOUSE Thurs 6/26 bwtn 4:30-5pm,2095.0,2.0,4524904764.0,2014-06-25,http://sfbay.craigslist.org/pen/apa/4524904764.html,NA,http://sfbay.craigslist.org/apa/index2300.html,-122.224733,37.462139,NA,sfbay,1130
37.926423+-122.054473,2579.0,4644.0,42.983333333333334,77.4,"Walnut Creek, CA",GREAT VALUE! GREAT LOCATION!,1607.0,1.0,4497889427.0,2014-05-31,http://sfbay.craigslist.org/eby/apa/4497889427.html,601.0,http://sfbay.craigslist.org/apa/index1000.html,-122.054473,37.926423,2.6738768718801995,sfbay,1132
38.2423+-122.1314,3813.0,6078.0,63.55,101.3,fairfield / vacaville,2854 BIRKHAM CT-RANCHO SOLANO HOME FOR RENT!,3100.0,5.0,4490437347.0,2014-05-27,http://sfbay.craigslist.org/eby/apa/4490437347.html,3686.0,http://sfbay.craigslist.org/apa/index3500.html,-122.1314,38.2423,0.8410200759631037,sfbay,1133
37.860065+-122.256868,1930.0,4074.0,32.166666666666664,67.9,berkeley,"Elmwood apartment,Upper unit 4 plex. Laundry in unit.Hardwood floors.",2305.0,1.0,4522498579.0,2014-06-20,http://sfbay.craigslist.org/eby/apa/4522498579.html,920.0,http://sfbay.craigslist.org/apa/index300.html,-122.256868,37.86006500000001,2.505434782608696,sfbay,1134
37.799902+-122.420883,726.0,2022.0,12.1,33.7,russian hill,Brand New Renovation. 2 parking spots available ~ J.Wavro,6800.0,3.0,4520463877.0,2014-06-14,http://sfbay.craigslist.org/sfc/apa/4520463877.html,NA,http://sfbay.craigslist.org/apa/index1700.html,-122.420883,37.799902,NA,sfbay,1135
37.844026+-122.29558,1506.0,3209.0,25.1,53.483333333333334,emeryville,Luxury Living at Bridgewater. JUST RENOVATED! 2 bedroom. pool+more,2650.0,2.0,4472297241.0,2014-05-27,http://sfbay.craigslist.org/eby/apa/4472297241.html,985.0,http://sfbay.craigslist.org/apa/index3100.html,-122.29558,37.844026,2.6903553299492384,sfbay,1136
37.371814+-122.017052,3453.0,5582.0,57.55,93.03333333333333,sunnyvale,L⨀⨀k & Lease Today! Sunny End Corner 2Bed/1Bath Available July,2789.0,2.0,4530779210.0,2014-06-20,http://sfbay.craigslist.org/sby/apa/4530779210.html,935.0,http://sfbay.craigslist.org/apa/index1100.html,-122.017052,37.371814,2.9828877005347594,sfbay,1137
37.665531+-122.088874,2523.0,4287.0,42.05,71.45,hayward / castro valley,Hayward 3BD 2BA Detached Home for rent,2100.0,3.0,4522526754.0,2014-06-20,http://sfbay.craigslist.org/eby/apa/4522526754.html,NA,http://sfbay.craigslist.org/apa/index2200.html,-122.088874,37.665531,NA,sfbay,1138
37.491212+-122.230883,2288.0,3622.0,38.13333333333333,60.36666666666667,san jose north,Brand new 3x2 coming available middle of July! Only 1 left!!,4218.0,3.0,4549949083.0,2014-07-02,http://sfbay.craigslist.org/sby/apa/4549949083.html,1311.0,http://sfbay.craigslist.org/apa/index2100.html,-122.230883,37.491212,3.217391304347826,sfbay,1139
38.010332+-122.130053,3029.0,5323.0,50.483333333333334,88.71666666666667,concord / pleasant hill / martinez,Cute 2/1.5 in Downtown Martinez! Shown Sat. 5/31 2:15 sharp!,1650.0,2.0,4496609901.0,2014-05-30,http://sfbay.craigslist.org/eby/apa/4496609901.html,NA,http://sfbay.craigslist.org/apa/index600.html,-122.130053,38.010332,NA,sfbay,1140
41.0393+-121.4606,16319.0,20463.0,271.98333333333335,341.05,emeryville,Spacious - Bright 3 Bedroom,1540.0,3.0,4488424037.0,2014-05-25,http://sfbay.craigslist.org/eby/apa/4488424037.html,1432.0,http://sfbay.craigslist.org/apa/,-121.4606,41.0393,1.0754189944134078,sfbay,1141
38.480923+-122.726641,4223.0,6574.0,70.38333333333334,109.56666666666666,santa rosa,Wine Country Living,1999.0,2.0,4481943806.0,2014-05-27,http://sfbay.craigslist.org/nby/apa/4481943806.html,1200.0,http://sfbay.craigslist.org/apa/index1200.html,-122.726641,38.480923,1.6658333333333333,sfbay,1142
37.337487+-122.064988,3293.0,5438.0,54.88333333333333,90.63333333333334,cupertino,"Wood Floors, WD, Stainless Steel,  New Kit Cabs, Pool, Spa, Storage",3095.0,2.0,4524971912.0,2014-06-17,http://sfbay.craigslist.org/sby/apa/4524971912.html,1005.0,http://sfbay.craigslist.org/apa/index2600.html,-122.064988,37.337487,3.0796019900497513,sfbay,1143
38.481158+-122.726297,4224.0,6576.0,70.4,109.6,santa rosa,"Peaceful, Upscale 2Br x 2Ba Condo",1999.0,2.0,4502632341.0,2014-06-16,http://sfbay.craigslist.org/nby/apa/4502632341.html,1200.0,http://sfbay.craigslist.org/apa/index1500.html,-122.726297,38.481158,1.6658333333333333,sfbay,1144
38.481158+-122.726297,4224.0,6576.0,70.4,109.6,santa rosa,"Peaceful, Upscale 2Br x 2Ba Condo",1999.0,2.0,4525332310.0,2014-06-17,http://sfbay.craigslist.org/nby/apa/4525332310.html,1200.0,http://sfbay.craigslist.org/apa/index1600.html,-122.726297,38.481158,1.6658333333333333,sfbay,1353
38.212548+-122.128429,3626.0,5767.0,60.43333333333333,96.11666666666666,fairfield / vacaville,"Fitness Studio, Fireplace, Pantry, Dishwasher, Patio, WD",1784.0,2.0,4536744710.0,2014-06-24,http://sfbay.craigslist.org/eby/apa/4536744710.html,1060.0,http://sfbay.craigslist.org/apa/index2200.html,-122.128429,38.212548,1.6830188679245284,sfbay,1145
37.69111+-122.1147,2364.0,4075.0,39.4,67.91666666666667,san leandro,Spacious Townhome in Courtyard Setting,1695.0,2.0,4530657706.0,2014-06-23,http://sfbay.craigslist.org/eby/apa/4530657706.html,NA,http://sfbay.craigslist.org/apa/index3300.html,-122.1147,37.69111,NA,sfbay,1146
37.6567+-121.4955,4635.0,7492.0,77.25,124.86666666666666,dublin / pleasanton / livermore,5 BED/3 BATH in Tracy !  Large 2555 sf of living space,2050.0,5.0,4539453502.0,2014-06-25,http://sfbay.craigslist.org/eby/apa/4539453502.html,2555.0,http://sfbay.craigslist.org/apa/index100.html,-121.4955,37.6567,0.8023483365949119,sfbay,1147
37.6567+-121.4955,4635.0,7492.0,77.25,124.86666666666666,Tracy City / 1 hour Drive,5 bed 3 bath 3 car garage Move next week,1999.0,5.0,4508892631.0,2014-06-12,http://sfbay.craigslist.org/sby/apa/4508892631.html,2800.0,http://sfbay.craigslist.org/apa/index700.html,-121.4955,37.6567,0.7139285714285715,sfbay,1330
37.375597+-122.062504,3135.0,4992.0,52.25,83.2,mountain view,Furnished 2BR/2.5BA townhome in Mtn View avl for 1 year,3950.0,2.0,4473551686.0,2014-05-16,http://sfbay.craigslist.org/pen/apa/4473551686.html,1534.0,http://sfbay.craigslist.org/apa/index2000.html,-122.062504,37.375597,2.57496740547588,sfbay,1148
38.06503+-122.539846,2365.0,4168.0,39.416666666666664,69.46666666666667,novato,Large 1 x 1 in a gorgeous setting!,1750.0,1.0,4536178179.0,2014-06-24,http://sfbay.craigslist.org/nby/apa/4536178179.html,700.0,http://sfbay.craigslist.org/apa/index3200.html,-122.539846,38.06503,2.5,sfbay,1149
37.67963+-121.787665,3499.0,6535.0,58.31666666666667,108.91666666666667,dublin / pleasanton / livermore,"Amazing, Remodeled, Two-Bedroom available in July!",1830.0,2.0,4512773372.0,2014-06-09,http://sfbay.craigslist.org/eby/apa/4512773372.html,829.0,http://sfbay.craigslist.org/apa/index500.html,-121.787665,37.67963,2.2074788902291917,sfbay,1151
37.67963+-121.787665,3499.0,6535.0,58.31666666666667,108.91666666666667,dublin / pleasanton / livermore,"Beautiful Community, Blocks Away From Shopping And Fine Dining!!",1622.0,1.0,4481937739.0,2014-05-21,http://sfbay.craigslist.org/eby/apa/4481937739.html,636.0,http://sfbay.craigslist.org/apa/index1000.html,-121.787665,37.67963,2.550314465408805,sfbay,1755
38.432598+-122.676237,4266.0,6640.0,71.1,110.66666666666667,santa rosa,SANTA ROSA - BENNETT VALLEY GEM,2350.0,3.0,4479454106.0,2014-06-11,http://sfbay.craigslist.org/nby/apa/4479454106.html,1850.0,http://sfbay.craigslist.org/apa/index3100.html,-122.676237,38.432598,1.2702702702702702,sfbay,1152
37.434079+-122.148871,2897.0,4465.0,48.28333333333333,74.41666666666667,palo alto,"Remodeled charming, trendy triplex unit in Old Palo Alto",3695.0,2.0,4521692691.0,2014-06-15,http://sfbay.craigslist.org/pen/apa/4521692691.html,752.0,http://sfbay.craigslist.org/apa/index1500.html,-122.148871,37.434079,4.913563829787234,sfbay,1153
37.289811+-121.947255,3855.0,5726.0,64.25,95.43333333333334,campbell,Downtown Campbell*Yard*Laminate Floors*Updated Kitchen*Blocks to Town!,1700.0,1.0,4526438269.0,2014-07-03,http://sfbay.craigslist.org/sby/apa/4526438269.html,520.0,http://sfbay.craigslist.org/apa/index2800.html,-121.947255,37.289811,3.269230769230769,sfbay,1154
37.857037+-122.490543,1547.0,3154.0,25.783333333333335,52.56666666666667,sausalito,William Wurster 4bd/3ba Home-Views-Yard-FOUNDATION,7e3,4.0,4527100987.0,2014-06-27,http://sfbay.craigslist.org/nby/apa/4527100987.html,NA,http://sfbay.craigslist.org/apa/index3100.html,-122.490543,37.857037,NA,sfbay,1156
37.297742+-121.931867,3787.0,5562.0,63.11666666666667,92.7,campbell,Clean Room Available on Campbell Border,800.0,1.0,4468331420.0,2014-05-20,http://sfbay.craigslist.org/sby/apa/4468331420.html,NA,http://sfbay.craigslist.org/apa/index3000.html,-121.931867,37.297742,NA,sfbay,1157
37.957964+-122.049592,2697.0,4915.0,44.95,81.91666666666667,concord / pleasant hill / martinez,Totally Renovated 4 Bedroom/2 Bath House,2100.0,4.0,4559768281.0,2014-07-08,http://sfbay.craigslist.org/eby/apa/4559768281.html,1162.0,http://sfbay.craigslist.org/apa/index300.html,-122.049592,37.957964,1.8072289156626506,sfbay,1158
37.56591+-122.001753,3084.0,4984.0,51.4,83.06666666666666,fremont / union city / newark,"Dual Masters, Gym, Pool, Huge Patio, Indoor Laundry, Available NOW!!",2361.0,2.0,4555405245.0,2014-07-06,http://sfbay.craigslist.org/eby/apa/4555405245.html,910.0,http://sfbay.craigslist.org/apa/index1400.html,-122.001753,37.56591,2.5945054945054946,sfbay,1159
37.48515+-122.199363,2456.0,3847.0,40.93333333333333,64.11666666666666,redwood city,Summer's here and so is your chance to rent a remodeled home with us!,2075.0,1.0,4471630074.0,2014-05-15,http://sfbay.craigslist.org/pen/apa/4471630074.html,680.0,http://sfbay.craigslist.org/apa/index2900.html,-122.199363,37.48515,3.051470588235294,sfbay,1160
37.308942+-121.950268,3679.0,5385.0,61.31666666666667,89.75,san jose west,A Must See! Fantastic Location! Beautiful Studio Apt Home!,1449.0,NA,4488172346.0,2014-05-25,http://sfbay.craigslist.org/sby/apa/4488172346.html,386.0,http://sfbay.craigslist.org/apa/index200.html,-121.950268,37.308942,3.7538860103626943,sfbay,1161
37.308942+-121.950268,3679.0,5385.0,61.31666666666667,89.75,san jose west,"Affordable Studio Apt Near Public Transportation, Shopping and Dining",1587.0,NA,4490472196.0,2014-05-27,http://sfbay.craigslist.org/sby/apa/4490472196.html,386.0,http://sfbay.craigslist.org/apa/index3100.html,-121.950268,37.308942,4.11139896373057,sfbay,1295
37.308942+-121.950268,3679.0,5385.0,61.31666666666667,89.75,san jose west,A Unique One Bedroom Layout! Very Open and Inviting!,1706.0,1.0,4479788903.0,2014-05-20,http://sfbay.craigslist.org/sby/apa/4479788903.html,631.0,http://sfbay.craigslist.org/apa/index1600.html,-121.950268,37.308942,2.7036450079239303,sfbay,1576
37.687892+-121.875574,3096.0,5931.0,51.6,98.85,dublin / pleasanton / livermore,Move into Gatewood Apartments!,2319.0,2.0,4509178381.0,2014-06-07,http://sfbay.craigslist.org/eby/apa/4509178381.html,933.0,http://sfbay.craigslist.org/apa/index1500.html,-121.875574,37.687892,2.485530546623794,sfbay,1162
37.761792+-122.420933,1030.0,2322.0,17.166666666666668,38.7,mission district,STUDIO PRIME SHINY FRESH CONVENIENT VALENCIA*showing*,1595.0,NA,4471427956.0,2014-05-21,http://sfbay.craigslist.org/sfc/apa/4471427956.html,NA,http://sfbay.craigslist.org/apa/index700.html,-122.420933,37.761792,NA,sfbay,1163
37.770839+-122.425371,1123.0,2247.0,18.716666666666665,37.45,NA,PRISTINE 1930's Art Deco Building!!Studio in AMAZING neighborhood!WOW,2495.0,NA,4478606818.0,2014-05-19,http://sfbay.craigslist.org/sfc/apa/4478606818.html,NA,http://sfbay.craigslist.org/apa/index700.html,-122.425371,37.770839,NA,sfbay,1164
37.770749+-122.433592,1119.0,2192.0,18.65,36.53333333333333,Duboce Park/Lower Haight,Cozy Mini Studio for 1 person- Duboce Park,1500.0,NA,4529509032.0,2014-06-22,http://sfbay.craigslist.org/sfc/apa/4529509032.html,225.0,http://sfbay.craigslist.org/apa/index1100.html,-122.433592,37.770749,6.666666666666667,sfbay,1165
37.9367+-122.5362,1991.0,3799.0,33.18333333333333,63.31666666666667,larkspur,Wow! Summer is the time to move to Serenity at Larkspur! Sun & Fun!,2550.0,1.0,4533348126.0,2014-06-22,http://sfbay.craigslist.org/nby/apa/4533348126.html,NA,http://sfbay.craigslist.org/apa/index1200.html,-122.5362,37.9367,NA,sfbay,1166
37.9367+-122.5362,1991.0,3799.0,33.18333333333333,63.31666666666667,larkspur,Top Floor Sandpiper available.,2620.0,1.0,4551469467.0,2014-07-03,http://sfbay.craigslist.org/nby/apa/4551469467.html,708.0,http://sfbay.craigslist.org/apa/index2100.html,-122.5362,37.9367,3.7005649717514126,sfbay,1515
37.9367+-122.5362,1991.0,3799.0,33.18333333333333,63.31666666666667,larkspur,Need Serenity? Sandpiper floorplan available.,NA,1.0,4494885176.0,2014-05-29,http://sfbay.craigslist.org/nby/apa/4494885176.html,708.0,http://sfbay.craigslist.org/apa/index800.html,-122.5362,37.9367,NA,sfbay,1950
37.418+-122.1274,3107.0,4895.0,51.78333333333333,81.58333333333333,palo alto,"Cozy 1 Bed Cottage, Good Light, Great Location",2275.0,1.0,4554546291.0,2014-07-05,http://sfbay.craigslist.org/pen/apa/4554546291.html,NA,http://sfbay.craigslist.org/apa/index600.html,-122.1274,37.418,NA,sfbay,1167
37.418+-122.1274,3107.0,4895.0,51.78333333333333,81.58333333333333,palo alto,Charming 1 bedroom 1 bath Utilities Included Fully Furnished Apartment,2695.0,1.0,4493569152.0,2014-06-19,http://sfbay.craigslist.org/pen/apa/4493569152.html,520.0,http://sfbay.craigslist.org/apa/index3400.html,-122.1274,37.418,5.1826923076923075,sfbay,1233
37.763607+-122.238264,1729.0,3442.0,28.816666666666666,57.36666666666667,alameda,"Great one bedroom apt in triplex in east end, many utilities included.",1475.0,1.0,4548243947.0,2014-07-01,http://sfbay.craigslist.org/eby/apa/4548243947.html,NA,http://sfbay.craigslist.org/apa/index2000.html,-122.238264,37.763607,NA,sfbay,1168
37.793558+-122.433088,791.0,1738.0,13.183333333333334,28.966666666666665,pacific heights,Prime Pacific Heights,3995.0,1.0,4480399302.0,2014-06-14,http://sfbay.craigslist.org/sfc/apa/4480399302.html,NA,http://sfbay.craigslist.org/apa/index900.html,-122.43308799999998,37.793558,NA,sfbay,1169
37.780179+-122.395549,657.0,1606.0,10.95,26.766666666666666,SOMA / south beach,Brand New Apartment in Boutique Building w/ HUGE Terrace- FREE Webpass,3595.0,1.0,4514370373.0,2014-06-13,http://sfbay.craigslist.org/sfc/apa/4514370373.html,602.0,http://sfbay.craigslist.org/apa/index1600.html,-122.395549,37.780179,5.971760797342193,sfbay,1170
